Material.ID,Formula,DOI,Crystal.System,Piezoelectric.Modulus,a,b,c,alpha,beta,gamma,Space.Group.Number,Space.Group.Symbol,CDM
mp-9437,NbFeSb,10.1038/sdata.2015.53,Cubic,2.229489012,1,1,1,90,90,90,216,F-43m,0
mp-1025396,NbTl3Se4,10.1038/sdata.2015.53,Cubic,0.19552,1,1,1,90,90,90,217,I-43m,0
mp-1025549,Tl3VSe4,10.1038/sdata.2015.53,Cubic,0.23126,1,1,1,90,90,90,217,I-43m,0
mp-10644,TaTl3Se4,10.1038/sdata.2015.53,Cubic,0.381318394,1,1,1,90,90,90,217,I-43m,0
mp-1078419,Na3PSe4,10.1038/sdata.2015.53,Cubic,0.59992,1,1,1,90,90,90,217,I-43m,0
mp-1091384,NbTl3S4,10.1038/sdata.2015.53,Cubic,0.21719,1,1,1,90,90,90,217,I-43m,0
mp-17862,Ag3Ge5P6,10.1038/sdata.2015.53,Cubic,0.150341199,1,1,1,90,90,90,217,I-43m,0
mp-30252,Na10CaSn12,10.1038/sdata.2015.53,Cubic,0.154955824,1,1,1,90,90,90,217,I-43m,0
mp-4812,Zn4B6O13,10.1038/sdata.2015.53,Cubic,0.15839,1,1,1,90,90,90,217,I-43m,0
mp-5513,Tl3VS4,10.1038/sdata.2015.53,Cubic,0.43189042,1,1,1,90,90,90,217,I-43m,0
mp-7562,TaTl3S4,10.1038/sdata.2015.53,Cubic,0.356528013,1,1,1,90,90,90,217,I-43m,0
mp-8703,Na3SbSe4,10.1038/sdata.2015.53,Cubic,0.804167816,1,1,1,90,90,90,217,I-43m,0
mp-1105594,La3Cu3Sb4,10.1038/sdata.2015.53,Cubic,0.33442,1,1,1,90,90,90,220,I-43d,0
mp-1190030,La3Sb4Au3,10.1038/sdata.2015.53,Cubic,0.31933,1,1,1,90,90,90,220,I-43d,0
mp-13654,Y3Sb4Au3,10.1038/sdata.2015.53,Cubic,0.994103488,1,1,1,90,90,90,220,I-43d,0
mp-17926,Zr3Ni3Sb4,10.1038/sdata.2015.53,Cubic,1.467113225,1,1,1,90,90,90,220,I-43d,0
mp-1191101,KMgBO3,10.1038/sdata.2015.53,Cubic,0.14387,1,1,1,90,90,90,198,P2_13,0
mp-24052,CaMgNiH4,10.1038/sdata.2015.53,Cubic,0.66433,1,1,1,90,90,90,198,P2_13,0
mp-557923,Na2MoSeO6,10.1038/sdata.2015.53,Cubic,0.30404,1,1,1,90,90,90,198,P2_13,0
mp-644264,Ca4Mg4Fe3H22,10.1038/sdata.2015.53,Cubic,0.14156,1,1,1,90,90,90,215,P-43m,0
mp-1182061,BaNaH6Ir,10.1038/sdata.2015.53,Cubic,0.67051,1,1,1,90,90,90,216,F-43m,0
mp-551629,CsLiMoO4,10.1038/sdata.2015.53,Cubic,0.280783333,1,1,1,90,90,90,216,F-43m,0
mp-558992,In7GeIrO8,10.1038/sdata.2015.53,Cubic,0.367888204,1,1,1,90,90,90,216,F-43m,0
mp-15312,Ca4Al6TeO12,10.1038/sdata.2015.53,Cubic,0.498555057,1,1,1,90,90,90,217,I-43m,0
mp-15833,Zn4P6SN12,10.1038/sdata.2015.53,Cubic,0.426626167,1,1,1,90,90,90,217,I-43m,0
mp-557537,Zn4P6N12O,10.1038/sdata.2015.53,Cubic,0.432860921,1,1,1,90,90,90,217,I-43m,0
mp-6137,Mg4P6SN12,10.1038/sdata.2015.53,Cubic,0.2499,1,1,1,90,90,90,217,I-43m,0
mp-8876,Ca4Al6SO12,10.1038/sdata.2015.53,Cubic,0.459109763,1,1,1,90,90,90,217,I-43m,0
mp-8877,Sr4Al6SO12,10.1038/sdata.2015.53,Cubic,0.605147037,1,1,1,90,90,90,217,I-43m,0
mp-8921,Cd4P6SN12,10.1038/sdata.2015.53,Cubic,0.354206233,1,1,1,90,90,90,217,I-43m,0
mp-9203,Al6Cd4SO12,10.1038/sdata.2015.53,Cubic,0.1735,1,1,1,90,90,90,217,I-43m,0
mp-9392,Sr4Al6TeO12,10.1038/sdata.2015.53,Cubic,0.329764049,1,1,1,90,90,90,217,I-43m,0
mp-9535,Al6Cd4TeO12,10.1038/sdata.2015.53,Cubic,0.19504,1,1,1,90,90,90,217,I-43m,0
mp-16793,Be3Cd4Si3SeO12,10.1038/sdata.2015.53,Cubic,0.14687,1,1,1,90,90,90,218,P-43n,0
mp-17167,Be3Cd4Si3TeO12,10.1038/sdata.2015.53,Cubic,0.15114,1,1,1,90,90,90,218,P-43n,0
mp-17493,Be3Cd4Si3SO12,10.1038/sdata.2015.53,Cubic,0.12877,1,1,1,90,90,90,218,P-43n,0
mp-18320,Mn4Be3Si3TeO12,10.1038/sdata.2015.53,Cubic,0.250656667,1,1,1,90,90,90,218,P-43n,0
mp-18554,Mn4Be3Si3SeO12,10.1038/sdata.2015.53,Cubic,0.17034,1,1,1,90,90,90,218,P-43n,0
mp-19314,Mn4Be3Si3SO12,10.1038/sdata.2015.53,Cubic,0.143326667,1,1,1,90,90,90,218,P-43n,0
mp-23145,Na4Al3Si3ClO12,10.1038/sdata.2015.53,Cubic,0.20067,1,1,1,90,90,90,218,P-43n,0
mp-23147,Na4Al3Si3BrO12,10.1038/sdata.2015.53,Cubic,0.24373,1,1,1,90,90,90,218,P-43n,0
mp-23648,Li4Al3Si3ClO12,10.1038/sdata.2015.53,Cubic,0.19278,1,1,1,90,90,90,218,P-43n,0
mp-23651,Na4Al3Ge3IO12,10.1038/sdata.2015.53,Cubic,0.23996,1,1,1,90,90,90,218,P-43n,0
mp-23655,Na4Al3Si3IO12,10.1038/sdata.2015.53,Cubic,0.253546667,1,1,1,90,90,90,218,P-43n,0
mp-23656,Na4Ga3Si3ClO12,10.1038/sdata.2015.53,Cubic,0.18863,1,1,1,90,90,90,218,P-43n,0
mp-554203,Li4Ga3Si3ClO12,10.1038/sdata.2015.53,Cubic,0.14463,1,1,1,90,90,90,218,P-43n,0
mp-554733,Li4Al3Ge3BrO12,10.1038/sdata.2015.53,Cubic,0.164026667,1,1,1,90,90,90,218,P-43n,0
mp-556649,Li4Ga3Si3BrO12,10.1038/sdata.2015.53,Cubic,0.130673333,1,1,1,90,90,90,218,P-43n,0
mp-559084,Na4Al3Ge3BrO12,10.1038/sdata.2015.53,Cubic,0.187643333,1,1,1,90,90,90,218,P-43n,0
mp-559286,Na4Al3Ge3ClO12,10.1038/sdata.2015.53,Cubic,0.176596667,1,1,1,90,90,90,218,P-43n,0
